CB_0NutRVeA,<START> COVID skaters couldnt even stand on ice before they hired S Korean coaches  LOL
CB_0NutRVeA,<START> Boo
CB_0NutRVeA,<START> Promoting the genocide games You are disgusting
CB_0NutRVeA,<START> fantastic 
CB_0NutRVeA,<START> 1 silver 2 bronze and 76 participation ribbons
CB_0NutRVeA,<START> Screw China
CB_0NutRVeA,<START> Subscribe here for daily Canadian Olympic reports
CB_0NutRVeA,<START> China and Israel both respect SputnikV passportsWhen will Canada do the same and end its bigotry  exclusion
CB_0NutRVeA,<START> Hitler would be proud of your coverage
CB_0NutRVeA,<START> Disgusting  Why go to the country that started Covid
CB_0NutRVeA,<START> Psalm 3418 18The LORD is nigh unto them that are of a broken heart and saveth such as be of a contrite spirit  God found me where I was  stumbling falling and contemplating ending my life He picked me up with His righteous right hand and set me up on my feet again Dont give up Humbly call upon the name of Jesus God is mighty to save Will you answer His call  2 Peter 39 9The Lord is not slack concerning his promise as some men count slackness but is longsuffering to usward not willing that any should perish but that all should come to repentance 
CB_0NutRVeA,<START> Dont watch these twisted in the head olympics Its not right
CB_0NutRVeA,<START> The fact that the truckers can protest in large numbers and there has been no violence at all  is the very definition of Democracy  They are protected by humanitarian rights that you would not have in North Korea or China
CB_0NutRVeA,<START> Winters olympic athletes are mostly blondie girlds
CB_0NutRVeA,<START> We stand with the uyghur muslims
CB_0NutRVeA,<START> See that 1 reporter getting manhandled by the Chinese cops  no thats funny Blackfaces inspiration
CB_0NutRVeA,<START>  Best Wishes Winter Olympic 
CB_0NutRVeA,<START> Despite the economic crisis this is Still a good time to invest in gold and Crypto
CB_0NutRVeA,<START> Trudeau said on live TV yesterday that all truckers farmers and other Canadians that are protesting are Nazis
CB_0NutRVeA,<START> We have no business being there 
