IZgwWp3L698,<START> From now on the World will have to get use to see new faces language and friends
IZgwWp3L698,<START> Moved to tears what wonderful children and teachers
IZgwWp3L698,<START> The American government says these kids are working for the Chinese government n they are threats to the US Its totally unacceptable So sanction them all immediately Then lie to the world that we are going to give these kids freedom and democracy they deserved 
IZgwWp3L698,<START> Young and purest joy is wonderful
IZgwWp3L698,<START> These are a group of admirable pillars of China who are contributing to the rapid development of their country and these children are the future of China and the future belongs to these children
IZgwWp3L698,<START> Chinas success clearly is the concerted effort and dedication of the Chinese people themselves  Their dedication is unparalleled no wonder their country have reached the status that they are in now
IZgwWp3L698,<START> Well done everyone I salute your dedication efforts and courage You did all Chinese proud Best wishes to you all
IZgwWp3L698,<START> Great teachers and great students
IZgwWp3L698,<START> The most beautiful the sincerity from pure heart was presented on the stage of Beijing Winter Olympia 2022 Peaceful and harmonious China 
IZgwWp3L698,<START> Very good
IZgwWp3L698,<START> This is a very moving back story n wonderful to watch But sadly western countries like America UK Australia want to destroy the winter Olympics in China America has made bogus claim about Xinjiang genocide They have been badmouth China for over 150 years n still going strong What a freaking shame Im glad that my country CHINA is fighting back against these evil countries
IZgwWp3L698,<START> This shows that China govt  the Director really have a heart to give rural children a chance to excel in the world stage This is sharing common prosperity
IZgwWp3L698,<START> What a beautiful grandma with a heart of gold
IZgwWp3L698,<START> Very creative and entrepreneurial future
IZgwWp3L698,<START> We need many more of madam Deng Xiaolan in this world promoting peace love and prosperity to marginalized children in this planet earth  China has the capability and the only hope for mankind to achieve such dream
IZgwWp3L698,<START> The famous director Zhang Yimou had a lot of excellent humanitarian messages in the opening program of the Winter Olympics But they didnt get reported in widely in the western media  We should help spread his message wherever we can  The world deserves to know the truth about how much good China is doing
IZgwWp3L698,"<START> There are many, many retired teachers in China. Turn the kids on. Better the kids have a better aesthetic than lying on the couch every day playing with their phones and crap games"
IZgwWp3L698,<START> Mdm Deng Xiaolan deserved an honourable award for her tenacity and dedication to Malan children choi
IZgwWp3L698,<START> MADE IN CHINA ILLEGAL COPY CHEAP IMITATIONS CHILD ABUSE FAKE FOOD COVI 19
